Product Name,Region,Sales,Profit,Discount,Category,Order Date
OIC Bulk Pack Metal Binder Clips,West,8.376,2.7222,0.2,Office Supplies,8/31/2017
Belkin OmniView SE Rackmount Kit,East,212.88,0.0,0.0,Office Supplies,12/4/2016
"Bush Andora Bookcase, Maple/Graphite Gray Finish",West,203.983,16.7986,0.15,Furniture,2/10/2017
"Rogers Jumbo File, Granite",East,40.74,0.407399999999999,0.0,Office Supplies,10/29/2016
"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",East,11.67,3.0342,0.0,Office Supplies,10/29/2016
GE DSL Phone Line Filter,East,39.99,11.5971,0.0,Technology,9/15/2017
"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",East,16.28,6.512,0.0,Office Supplies,9/15/2017
"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",East,782.94,203.5644,0.0,Furniture,9/15/2017
Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,East,242.48,116.3904,0.0,Office Supplies,9/15/2017
Eldon Wave Desk Accessories,East,8.32,2.288,0.2,Furniture,3/11/2014
Stockwell Push Pins,East,10.464,1.7004,0.2,Office Supplies,3/11/2014
GBC Recycled Grain Textured Covers,West,82.896,29.0136,0.2,Office Supplies,2/4/2014
"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",West,34.24,16.0928,0.0,Office Supplies,2/4/2014
"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",East,1573.488,196.686,0.2,Furniture,12/31/2014
Xerox 1915,Central,335.52,117.432,0.2,Office Supplies,11/23/2015
GBC Recycled Regency Composition Covers,Central,23.912,-40.6504,0.8,Office Supplies,11/23/2015
"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Central,27.056,2.3674,0.2,Office Supplies,11/23/2015
Canon Imageclass D680 Copier / Fax,East,559.992,174.9975,0.2,Technology,7/6/2014
Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Central,9.324,-24.7086,0.8,Office Supplies,11/13/2017
Xerox 1934,West,111.96,54.8604,0.0,Office Supplies,6/17/2016
Avery 481,Central,21.56,10.3488,0.0,Office Supplies,5/3/2014
Large Capacity Hanging Post Binders,South,124.75,57.385,0.0,Office Supplies,10/16/2017
Newell 310,West,5.28,1.5312,0.0,Office Supplies,2/6/2015
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",East,91.96,39.5428,0.0,Technology,9/4/2017
Staple envelope,East,9.344,3.504,0.2,Office Supplies,5/9/2016
Newell 319,East,79.36,9.91999999999999,0.2,Office Supplies,5/9/2016
KI Adjustable-Height Table,West,171.96,44.7096,0.0,Furniture,3/16/2015
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",West,35.352,12.8151,0.2,Office Supplies,4/9/2016
Avery 518,West,18.9,9.072,0.0,Office Supplies,4/4/2014
Newell 333,West,2.78,0.7228,0.0,Office Supplies,9/5/2017
Bretford CR4500 Series Slim Rectangular Table,East,1044.63,-295.9785,0.4,Furniture,6/30/2017
"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",East,11.352,4.1151,0.2,Office Supplies,11/9/2015
Sensible Storage WireTech Storage Systems,South,354.9,17.745,0.0,Office Supplies,3/4/2014
Wireless Extenders zBoost YX545 SOHO Signal Booster,West,453.576,39.6879,0.2,Technology,3/19/2015
Kingston Digital DataTraveler 16GB USB 2.0,Central,21.48,-0.268500000000003,0.2,Technology,11/29/2015
GBC Imprintable Covers,Central,8.784,-13.6152,0.8,Office Supplies,11/29/2015
"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",West,122.97,60.2553,0.0,Office Supplies,6/11/2017
Newell 347,South,12.84,3.7236,0.0,Office Supplies,11/26/2017
Novimex Swivel Fabric Task Chair,West,603.92,-67.941,0.2,Furniture,11/23/2014
Pastel Pink Envelopes,West,21.84,10.4832,0.0,Office Supplies,11/23/2014
Belkin F8E887 USB Wired Ergonomic Keyboard,West,29.99,6.2979,0.0,Technology,11/23/2014
Safco Contoured Stacking Chairs,West,381.44,23.84,0.2,Furniture,11/23/2014
ARKON Windshield Dashboard Air Vent Car Mount Holder,Central,40.68,-9.153,0.2,Technology,12/15/2014
"Lifetime Advantage Folding Chairs, 4/Carton",Central,763.28,-21.808,0.3,Furniture,12/15/2014
Pizazz Global Quick File,Central,23.952,2.3952,0.2,Office Supplies,4/22/2016
Xerox 1949,South,4.98,2.4402,0.0,Office Supplies,5/23/2016
"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",East,170.88,49.5552,0.0,Office Supplies,2/27/2016
Nortel Meridian M3904 Professional Digital phone,East,307.98,89.3142,0.0,Technology,8/9/2015
KI Conference Tables,East,382.806,-153.1224,0.4,Furniture,8/9/2015
"Tennsco Lockers, Gray",East,41.96,2.9372,0.0,Office Supplies,8/9/2015
GBC Ibimaster 500 Manual ProClick Binding System,East,1217.568,456.588,0.2,Office Supplies,8/9/2015
Artistic Insta-Plaque,East,47.04,18.3456,0.0,Furniture,8/9/2015
Longer-Life Soft White Bulbs,East,6.16,2.9568,0.0,Furniture,8/9/2015
Panasonic KX-TG9471B,East,979.95,274.386,0.0,Technology,8/9/2015
Xerox 1886,East,143.7,68.976,0.0,Office Supplies,8/9/2015
"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",East,10.65,5.0055,0.0,Office Supplies,8/9/2015
Belkin QODE FastFit Bluetooth Keyboard,East,247.8,34.692,0.0,Technology,8/9/2015
Rogers Handheld Barrel Pencil Sharpener,South,10.96,2.9592,0.0,Office Supplies,5/12/2016
"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",Central,33.488,5.8604,0.2,Office Supplies,4/15/2016
Ideal Clamps,Central,8.04,2.9145,0.2,Office Supplies,4/15/2016
Pyle PRT45 Retro Home Telephone,West,201.568,22.6764,0.2,Technology,6/23/2015
Spiral Phone Message Books with Labels by Adams,West,13.44,6.5856,0.0,Office Supplies,10/19/2014
Sauder Inglewood Library Bookcases,Central,359.058,-35.9058,0.3,Furniture,3/24/2015
Global Chrome Stack Chair,East,47.992,-2.0568,0.3,Furniture,5/8/2017
Executive Impressions Supervisor Wall Clock,East,547.3,175.136,0.0,Furniture,10/16/2017
Xerox 1901,Central,16.896,5.28,0.2,Office Supplies,11/19/2017
Acme Elite Stainless Steel Scissors,Central,6.672,0.5004,0.2,Office Supplies,11/19/2017
"Boston School Pro Electric Pencil Sharpener, 1670",Central,99.136,8.6744,0.2,Office Supplies,11/19/2017
Telescoping Adjustable Floor Lamp,Central,15.992,-13.993,0.6,Furniture,11/19/2017
"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",East,211.96,42.392,0.0,Furniture,5/8/2016
Prang Drawing Pencil Set,South,6.672,1.668,0.2,Office Supplies,12/11/2016
"BOSTON Ranger #55 Pencil Sharpener, Black",East,155.94,45.2226,0.0,Office Supplies,11/30/2017
PowerGen Dual USB Car Charger,West,39.96,12.987,0.2,Technology,4/19/2016
Newell 307,West,5.46,1.5288,0.0,Office Supplies,4/19/2016
Panasonic KP-4ABK Battery-Operated Pencil Sharpener,West,73.2,21.228,0.0,Office Supplies,4/19/2016
"Angle-D Binders with Locking Rings, Label Holders",West,5.84,1.971,0.2,Office Supplies,4/19/2016
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",West,22.72,10.224,0.0,Office Supplies,4/19/2016
Avery Binder Labels,West,9.336,3.2676,0.2,Office Supplies,4/19/2016
Sauder Inglewood Library Bookcases,West,290.666,27.3568,0.15,Furniture,5/26/2014
VTech DS6151,West,201.584,20.1584,0.2,Technology,5/26/2014
netTALK DUO VoIP Telephone Service,West,83.984,31.494,0.2,Technology,5/26/2014
Letter Size Cart,West,1000.02,290.0058,0.0,Office Supplies,12/21/2017
V7 USB Numeric Keypad,East,83.976,-13.6461,0.2,Technology,3/15/2016
Avery 480,Central,3.75,1.8,0.0,Office Supplies,8/10/2015
Avery 489,Central,41.4,19.872,0.0,Office Supplies,8/10/2015
Peel-Off China Markers,Central,29.79,12.5118,0.0,Office Supplies,8/10/2015
Acco Perma 2700 Stacking Storage Drawers,East,59.48,8.922,0.0,Office Supplies,9/10/2016
"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",East,6.69,3.0774,0.0,Office Supplies,9/10/2016
"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",West,198.46,99.23,0.0,Furniture,7/8/2017
"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",West,786.48,385.3752,0.0,Office Supplies,7/8/2017
"GBC White Gloss Covers, Plain Front",West,23.168,7.8192,0.2,Office Supplies,7/8/2017
Micro Innovations USB RF Wireless Keyboard with Mouse,West,50.0,10.5,0.0,Technology,7/8/2017
ShoreTel ShorePhone IP 230 VoIP phone,West,675.96,84.495,0.2,Technology,12/19/2015
Plantronics Savi W720 Multi-Device Wireless Headset System,West,1265.85,556.974,0.0,Technology,12/19/2015
"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",East,523.25,141.2775,0.0,Office Supplies,11/16/2015
Harbour Creations Steel Folding Chair,South,517.5,155.25,0.0,Furniture,9/24/2015
"Stacking Tray, Side-Loading, Legal, Smoke",East,17.92,2.464,0.2,Furniture,6/21/2017
Deluxe Heavy-Duty Vinyl Round Ring Binder,East,41.256,-34.38,0.7,Office Supplies,6/21/2017
Smead Adjustable Mobile File Trolley with Lockable Top,East,1006.056,88.0299000000001,0.2,Office Supplies,5/8/2016
Xerox 1898,East,10.688,3.7408,0.2,Office Supplies,5/8/2016
Xerox 222,East,10.368,3.6288,0.2,Office Supplies,5/8/2016
Hanging Personal Folder File,East,25.12,1.57,0.2,Office Supplies,5/8/2016
SanDisk Cruzer 64 GB USB Flash Drive,East,58.112,7.26399999999999,0.2,Technology,5/8/2016
Xerox 2,West,15.552,5.4432,0.2,Office Supplies,11/26/2014
Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,West,669.08,-167.27,0.2,Office Supplies,11/26/2014
Jawbone MINI JAMBOX Wireless Bluetooth Speaker,West,438.336,-87.6672,0.2,Technology,11/26/2014
Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),East,19.44,9.3312,0.0,Office Supplies,5/26/2016
Wilson Jones Turn Tabs Binder Tool for Ring Binders,East,9.64,4.4344,0.0,Office Supplies,5/26/2016
"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",East,12.7,5.842,0.0,Office Supplies,5/26/2016
9-3/4 Diameter Round Wall Clock,East,41.37,17.3754,0.0,Furniture,5/26/2016
Staples,Central,12.624,3.945,0.2,Office Supplies,11/29/2014
Deluxe Rollaway Locking File with Drawer,West,1247.64,349.3392,0.0,Office Supplies,3/19/2015
Canon PC940 Copier,West,3149.93,1480.4671,0.0,Technology,3/19/2015
Multicolor Computer Printout Paper,West,209.7,100.656,0.0,Office Supplies,3/19/2015
SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,East,35.36,-3.094,0.2,Technology,11/1/2015
"Brites Rubber Bands, 1 1/2 oz. Box",East,3.168,-0.7128,0.2,Office Supplies,11/1/2015
Catalog Binders with Expanding Posts,East,121.104,-100.92,0.7,Office Supplies,9/26/2015
Grandstream GXP2100 Mainstream Business Phone,East,45.894,-9.1788,0.4,Technology,9/26/2015
Xerox 1940,West,109.92,53.8608,0.0,Office Supplies,8/29/2014
Xerox 1986,West,13.36,6.4128,0.0,Office Supplies,8/29/2014
Eldon Portable Mobile Manager,West,169.68,45.8136,0.0,Office Supplies,11/18/2017
Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,West,132.52,54.3332,0.0,Technology,11/18/2017
Binder Clips by OIC,West,2.96,1.4208,0.0,Office Supplies,11/18/2017
"Wilson Jones 1"" Hanging DublLock Ring Binders",West,8.448,2.9568,0.2,Office Supplies,11/18/2017
Fellowes Bankers Box Stor/Drawer Steel Plus,West,95.94,9.594,0.0,Office Supplies,11/18/2017
"DAX Value U-Channel Document Frames, Easel Back",Central,34.79,10.7849,0.0,Furniture,5/12/2014
RCA Visys Integrated PBX 8-Line Router,West,160.776,10.0485,0.2,Technology,1/20/2017
"GBC Velobind Prepunched Cover Sets, Regency Series",West,88.752,27.735,0.2,Office Supplies,10/30/2017
Cardinal Slant-D Ring Binders,West,13.904,5.214,0.2,Office Supplies,10/30/2017
Polycom SoundPoint IP 450 VoIP phone,East,677.58,-158.102,0.4,Technology,4/30/2017
GBC VeloBind Cover Sets,East,13.896,-9.264,0.7,Office Supplies,4/30/2017
Sterilite Officeware Hinged File Box,Central,41.92,3.668,0.2,Office Supplies,11/24/2016
Logitech G19 Programmable Gaming Keyboard,Central,297.576,-7.43940000000004,0.2,Technology,11/24/2016
Colored Push Pins,Central,4.344,0.8688,0.2,Office Supplies,11/24/2016
Logitech G105 Gaming Keyboard,Central,94.992,-2.3748,0.2,Technology,11/24/2016
Xerox 1925,Central,74.352,23.235,0.2,Office Supplies,11/24/2016
"Dixon My First Ticonderoga Pencil, #2",Central,14.04,1.5795,0.2,Office Supplies,11/24/2016
Bush Advantage Collection Racetrack Conference Table,East,1018.104,-373.3048,0.4,Furniture,1/10/2015
QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,Central,16.68,5.2125,0.2,Technology,10/19/2017
Logitech ClearChat Comfort/USB Headset H390,West,58.58,19.3314,0.0,Technology,3/22/2016
netTALK DUO VoIP Telephone Service,Central,167.968,62.988,0.2,Technology,7/3/2017
"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",South,196.62,96.3438,0.0,Office Supplies,12/11/2015
Howard Miller Distant Time Traveler Alarm Clock,Central,21.936,-10.4196,0.6,Furniture,9/17/2015
GBC Imprintable Covers,Central,6.588,-10.2114,0.8,Office Supplies,9/17/2015
Home/Office Personal File Carts,West,104.28,26.07,0.0,Office Supplies,5/18/2016
Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),West,17.94,8.7906,0.0,Office Supplies,5/18/2016
"Carina 42""Hx23 3/4""W Media Storage Unit",East,64.784,-14.5764,0.2,Office Supplies,9/7/2014
invisibleSHIELD by ZAGG Smudge-Free Screen Protector,East,32.382,4.3176,0.4,Technology,9/7/2014
DAX Natural Wood-Tone Poster Frame,East,42.368,8.4736,0.2,Furniture,9/7/2014
StarTech.com 10/100 VDSL2 Ethernet Extender Kit,East,399.54,-559.356,0.7,Technology,9/7/2014
Xerox 1887,West,18.97,9.1056,0.0,Office Supplies,9/29/2016
"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",West,14.82,6.2244,0.0,Furniture,11/7/2016
"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",East,99.28,12.41,0.2,Office Supplies,4/24/2017
Avery Reinforcements for Hole-Punch Pages,East,1.188,-0.99,0.7,Office Supplies,4/24/2017
GBC ProClick Spines for 32-Hole Punch,East,7.518,-5.7638,0.7,Office Supplies,4/24/2017
Xerox 210,East,10.368,3.6288,0.2,Office Supplies,12/10/2017
Electrix Halogen Magnifier Lamp,East,310.88,23.316,0.2,Furniture,12/10/2017
Chromcraft Rectangular Conference Tables,East,853.092,-227.4912,0.4,Furniture,8/16/2014
"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",Central,33.45,15.387,0.0,Office Supplies,12/9/2017
Economy Binders,Central,10.4,5.096,0.0,Office Supplies,12/9/2017
Advantus Panel Wall Acrylic Frame,East,21.88,6.2905,0.2,Furniture,3/14/2016
Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,Central,13.616,3.5742,0.2,Technology,6/26/2016
Memorex Micro Travel Drive 16 GB,East,63.96,19.8276,0.0,Technology,9/25/2015
Tuff Stuff Recycled Round Ring Binders,East,14.46,7.0854,0.0,Office Supplies,9/25/2015
netTALK DUO VoIP Telephone Service,East,104.98,52.49,0.0,Technology,9/25/2015
Belkin F9G930V10-GRY 9 Outlet Surge,West,106.96,31.0184,0.0,Office Supplies,12/27/2015
Avery 497,West,21.56,10.3488,0.0,Office Supplies,12/27/2015
KI Adjustable-Height Table,West,515.88,113.4936,0.0,Furniture,6/3/2014
GBC Plastic Binding Combs,East,11.808,4.2804,0.2,Office Supplies,7/13/2015
Safco Contoured Stacking Chairs,East,1931.04,321.84,0.1,Furniture,7/13/2015
Easy-staple paper,East,9.96,4.6812,0.0,Office Supplies,7/13/2015
Staples,West,12.35,5.8045,0.0,Office Supplies,2/2/2014
"GBC Standard Recycled Report Covers, Clear Plastic Sheets",West,9.702,-7.1148,0.7,Office Supplies,3/8/2016
GBC Durable Plastic Covers,East,11.61,-9.288,0.7,Office Supplies,11/22/2015
Avery 500,West,43.86,20.6142,0.0,Office Supplies,10/30/2017
Geemarc AmpliPOWER60,West,148.48,16.704,0.2,Technology,10/30/2017
"""While you Were Out"" Message Book, One Form per Page",West,7.42,3.71,0.0,Office Supplies,10/30/2017
"Global Leather Task Chair, Black",West,71.992,-0.899900000000013,0.2,Furniture,10/30/2017
4009 Highlighters by Sanford,West,19.9,6.567,0.0,Office Supplies,10/30/2017
"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",West,1702.12,510.636,0.0,Office Supplies,10/30/2017
Rediform Voice Mail Log Books,Central,14.304,5.0064,0.2,Office Supplies,1/30/2015
BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Central,765.625,-566.5625,0.5,Furniture,9/8/2017
O'Sullivan Manor Hill 2-Door Library in Brianna Oak,West,307.666,-14.4784,0.15,Furniture,10/7/2017
Tuff Stuff Recycled Round Ring Binders,East,7.712,2.7956,0.2,Office Supplies,4/30/2016
Belkin Premiere Surge Master II 8-outlet surge protector,East,242.9,70.441,0.0,Office Supplies,5/19/2016
Safco Industrial Wire Shelving System,East,454.9,0.0,0.0,Office Supplies,5/19/2016
Nu-Dell Float Frame 11 x 14 1/2,East,35.92,15.0864,0.0,Furniture,5/19/2016
"DAX Value U-Channel Document Frames, Easel Back",East,39.76,12.3256,0.0,Furniture,5/19/2016
Recycled Easel Ring Binders,East,47.744,14.92,0.2,Office Supplies,5/19/2016
Apple iPhone 5C,Central,159.984,11.9988,0.2,Technology,12/20/2015
Logitech G600 MMO Gaming Mouse,Central,255.968,51.1936,0.2,Technology,12/20/2015
"Sauder Facets Collection Library, Sky Alder Finish",Central,359.058,-71.8116,0.3,Furniture,12/20/2015
Avanti 4.4 Cu. Ft. Refrigerator,East,434.352,43.4352,0.2,Office Supplies,12/19/2015
Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,East,3.552,0.444,0.2,Office Supplies,12/19/2015
Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,East,88.832,7.7728,0.2,Office Supplies,12/19/2015
"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",East,1048.35,-69.89,0.4,Furniture,4/29/2017
Micro Innovations USB RF Wireless Keyboard with Mouse,South,100.0,21.0,0.0,Technology,2/7/2016
Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,South,7.83,3.6018,0.0,Office Supplies,2/7/2016
White GlueTop Scratch Pads,South,96.256,31.2832,0.2,Office Supplies,9/28/2014
Xerox 195,South,10.688,3.7408,0.2,Office Supplies,9/28/2014
"Fellowes Strictly Business Drawer File, Letter/Legal Size",Central,338.04,-33.804,0.2,Office Supplies,7/10/2016
Boston Heavy-Duty Trimline Electric Pencil Sharpeners,Central,154.24,17.352,0.2,Office Supplies,7/10/2016
Holmes HEPA Air Purifier,South,34.848,6.534,0.2,Office Supplies,7/29/2017
Samsung Replacement EH64AVFWE Premium Headset,South,22.0,1.375,0.2,Technology,7/29/2017
Newell 322,South,4.368,0.3822,0.2,Office Supplies,7/29/2017
Sterilite Officeware Hinged File Box,West,31.44,8.4888,0.0,Office Supplies,9/3/2015
Kingston Digital DataTraveler 16GB USB 2.0,West,17.9,3.401,0.0,Technology,9/3/2015
"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",West,129.45,46.602,0.0,Technology,9/3/2015
Avery 494,West,20.88,9.6048,0.0,Office Supplies,8/9/2014
Xerox 231,East,20.736,7.2576,0.2,Office Supplies,10/30/2017
"Stacking Tray, Side-Loading, Legal, Smoke",East,7.168,0.985599999999999,0.2,Furniture,10/30/2017
Eldon Shelf Savers Cubes and Bins,East,11.168,-2.5128,0.2,Office Supplies,10/30/2017
First Data FD10 PIN Pad,East,442.4,-55.3000000000001,0.2,Technology,10/30/2017
Sanford Liquid Accent Highlighters,East,13.36,4.9432,0.0,Office Supplies,6/6/2014
Acco Translucent Poly Ring Binders,South,11.232,-8.2368,0.7,Office Supplies,8/13/2016
Easy-staple paper,South,10.272,3.21,0.2,Office Supplies,8/13/2016
Xerox 1985,Central,10.368,3.6288,0.2,Office Supplies,4/25/2014
12 Colored Short Pencils,Central,6.24,0.546000000000001,0.2,Office Supplies,4/25/2014
Hon 2111 Invitation Series Straight Table,Central,206.962,-32.5226,0.3,Furniture,11/22/2015
C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,West,9.46,3.6894,0.0,Furniture,10/14/2017
"Fellowes Mobile File Cart, Black",West,559.62,151.0974,0.0,Office Supplies,12/2/2017
Xerox 1940,West,109.92,53.8608,0.0,Office Supplies,12/2/2017
Xerox 1962,West,8.56,3.852,0.0,Office Supplies,12/2/2017
Xerox 1945,Central,360.712,130.7581,0.2,Office Supplies,12/8/2015
Wilson Electronics DB Pro Signal Booster,Central,1718.4,150.36,0.2,Technology,12/8/2015
Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,Central,41.568,-66.5088,0.8,Office Supplies,7/13/2015
Logitech ClearChat Comfort/USB Headset H390,Central,46.864,7.61539999999999,0.2,Technology,5/11/2014
"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",East,19.536,4.884,0.2,Office Supplies,1/5/2014
"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",West,411.332,-4.83919999999998,0.15,Furniture,9/5/2015
"DXL Angle-View Binders with Locking Rings, Black",West,28.752,9.7038,0.2,Office Supplies,9/5/2015
"Sauder Camden County Collection Libraries, Planked Cherry Finish",West,293.199,-20.6964,0.15,Furniture,9/5/2015
"Acme 10"" Easy Grip Assistive Scissors",South,35.06,10.518,0.0,Office Supplies,8/4/2016
Avery 476,South,4.13,1.8998,0.0,Office Supplies,8/4/2016
Advantus Panel Wall Certificate Holder - 8.5x11,South,109.8,46.116,0.0,Furniture,8/4/2016
